Record Date,Debt Limit Description,Debt Limit Class 1 Description,Debt Limit Class 2 Description,Debt Held by the Public (in Millions),Intragovernmental Holdings (in Millions),Total Public Debt Outstanding (in Millions),Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2007-02-28,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4946550.69885548,3744299.40070361,8690850.09955909,5,2007,2,2007,1,02,28
2007-02-28,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,70.80602653,0,70.80602653,6,2007,2,2007,1,02,28
2007-02-28,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4946621.50488201,3744299.40070361,8690920.90558562,7,2007,2,2007,1,02,28
2007-02-28,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8965000,8,2007,2,2007,1,02,28
2007-02-28,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,274079.094414378,9,2007,2,2007,1,02,28
2007-01-31,Debt Subject to Limit,Public Debt Outstanding,null,4913960.90177214,3793600.31477793,8707561.21655007,1,2007,2,2007,1,01,31
2007-01-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,504.5783696,0,504.5783696,2,2007,2,2007,1,01,31
2007-01-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,31923.003252,41706.021861,73629.025113,3,2007,2,2007,1,01,31
2007-01-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2007,2,2007,1,01,31
2007-01-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4881533.32015054,3737894.28291693,8619426.60306747,5,2007,2,2007,1,01,31
2007-01-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8965000,8,2007,2,2007,1,01,31
2007-01-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,71.896224,0,71.896224,6,2007,2,2007,1,01,31
2007-01-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4881605.21637454,3737894.28291693,8619499.49929147,7,2007,2,2007,1,01,31
2007-01-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,345500.50070853,9,2007,2,2007,1,01,31
2006-12-31,Debt Subject to Limit,Public Debt Outstanding,null,4901047.37318226,3779178.49492057,8680223.86810283,1,2007,1,2006,4,12,31
2006-12-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,504.8411886,0,504.8411886,2,2007,1,2006,4,12,31
2006-12-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,32572.07647254,40727.97220574,73300.04867828,3,2007,1,2006,4,12,31
2006-12-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8965000,8,2007,1,2006,4,12,31
2006-12-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2007,1,2006,4,12,31
2006-12-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4867970.45552112,3724449.51271483,8592418.96823595,5,2007,1,2006,4,12,31
2006-12-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,93.51490212,0,93.51490212,6,2007,1,2006,4,12,31
2006-12-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,372486.51686193,9,2007,1,2006,4,12,31
2006-12-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4868062.97042324,3724449.51271483,8592513.48313807,7,2007,1,2006,4,12,31
2006-11-30,Debt Subject to Limit,Public Debt Outstanding,null,4929567.0380306,3703678.45733042,8633246.49536102,1,2007,1,2006,4,11,30
2006-11-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,505.1278716,0,505.1278716,2,2007,1,2006,4,11,30
2006-11-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,33177.35463579,39942.311726,73119.66636179,3,2007,1,2006,4,11,30
2006-11-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2007,1,2006,4,11,30
2006-11-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4895884.55552321,3649736.13560442,8545620.69112763,5,2007,1,2006,4,11,30
2006-11-30,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,94.506155,0,94.506155,6,2007,1,2006,4,11,30
2006-11-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4895979.06167821,3649736.13560442,8545715.19728263,7,2007,1,2006,4,11,30
2006-11-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8965000,8,2007,1,2006,4,11,30
2006-11-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,419284.802717373,9,2007,1,2006,4,11,30
2006-10-31,Debt Subject to Limit,Public Debt Outstanding,null,4880611.28718277,3703718.17289922,8584329.46008199,1,2007,1,2006,4,10,31
2006-10-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,505.4075026,0,505.4075026,2,2007,1,2006,4,10,31
2006-10-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,32427.04844646,39476.92752112,71903.97596758,3,2007,1,2006,4,10,31
2006-10-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2007,1,2006,4,10,31
2006-10-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4847678.83123371,3650241.2353781,8497920.06661181,5,2007,1,2006,4,10,31
2006-10-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,95.69415942,0,95.69415942,6,2007,1,2006,4,10,31
2006-10-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4847774.52539313,3650241.2353781,8498015.76077123,7,2007,1,2006,4,10,31
2006-10-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8965000,8,2007,1,2006,4,10,31
2006-10-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,466984.23922877,9,2007,1,2006,4,10,31
2006-09-30,Debt Subject to Limit,Public Debt Outstanding,null,4843120.59419198,3663853.34303953,8506974.16923151,1,2006,4,2006,3,09,30
2006-09-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,505.7009366,0,505.7009366,2,2006,4,2006,3,09,30
2006-09-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,32875.84656165,39409.78758523,72285.63414688,3,2006,4,2006,3,09,30
2006-09-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2006,4,2006,3,09,30
2006-09-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4809739.04669373,3610442.5454543,8420182.82414803,5,2006,4,2006,3,09,30
2006-09-30,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,95.64190093,0,95.64190093,6,2006,4,2006,3,09,30
2006-09-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4809834.68859466,3610442.5454543,8420278.46604896,7,2006,4,2006,3,09,30
2006-09-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8965000,8,2006,4,2006,3,09,30
2006-09-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,544721.533951038,9,2006,4,2006,3,09,30
2006-08-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,541678.735013917,10,2006,4,2006,3,08,31
2006-08-31,Debt Subject to Limit,Public Debt Outstanding,null,4884685.18301922,3630348.45407633,8515033.77209555,1,2006,4,2006,3,08,31
2006-08-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,506.0412086,0,506.0412086,2,2006,4,2006,3,08,31
2006-08-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Repurchase Agreements,4031.656,0,4031.656,3,2006,4,2006,3,08,31
2006-08-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,33088.74824857,40182.63506458,73271.38331315,4,2006,4,2006,3,08,31
2006-08-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,5,2006,4,2006,3,08,31
2006-08-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4847058.73756205,3576165.80901175,8423224.6815738,6,2006,4,2006,3,08,31
2006-08-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,96.58341228,0,96.58341228,7,2006,4,2006,3,08,31
2006-08-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8965000,9,2006,4,2006,3,08,31
2006-08-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4847155.32097433,3576165.80901175,8423321.26498608,8,2006,4,2006,3,08,31
2006-07-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4783064.33459085,3569550.13386651,8352613.62145736,8,2006,4,2006,3,07,31
2006-07-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,612386.378542637,10,2006,4,2006,3,07,31
2006-07-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8965000,9,2006,4,2006,3,07,31
2006-07-31,Debt Subject to Limit,Public Debt Outstanding,null,4819732.14988511,3624614.45658911,8444346.75947422,1,2006,4,2006,3,07,31
2006-07-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,506.3398246,0,506.3398246,2,2006,4,2006,3,07,31
2006-07-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Repurchase Agreements,4081.691,0,4081.691,3,2006,4,2006,3,07,31
2006-07-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,32173.23335682,41064.3127226,73237.54607942,4,2006,4,2006,3,07,31
2006-07-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,5,2006,4,2006,3,07,31
2006-07-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4782970.88570369,3569550.13386651,8352521.1725702,6,2006,4,2006,3,07,31
2006-07-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,92.44888716,0,92.44888716,7,2006,4,2006,3,07,31
2006-06-30,Debt Subject to Limit,Public Debt Outstanding,null,4797204.2941393,3622838.21576402,8420041.52890332,1,2006,3,2006,2,06,30
2006-06-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,506.667,0,506.6670156,2,2006,3,2006,2,06,30
2006-06-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Repurchase Agreements,0,0,0,3,2006,3,2006,2,06,30
2006-06-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,32311.228,42652.087826,74963.315826,4,2006,3,2006,2,06,30
2006-06-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,5,2006,3,2006,2,06,30
2006-06-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4764386.3991393,3566186.11793802,8330571.53606172,6,2006,3,2006,2,06,30
2006-06-30,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,74.28411471,0,74.28411471,7,2006,3,2006,2,06,30
2006-06-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4764459.68325401,3566186.11793802,8330645.82017643,8,2006,3,2006,2,06,30
2006-06-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8965000,9,2006,3,2006,2,06,30
2006-06-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,634354.179823568,10,2006,3,2006,2,06,30
2006-05-31,Debt Subject to Limit,Public Debt Outstanding,null,4807517.26333817,3549259.69214394,8356776.97448211,1,2006,3,2006,2,05,31
2006-05-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,506.972,0,506.9729786,2,2006,3,2006,2,05,31
2006-05-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Repurchase Agreements,4076.488,0,4076.488,3,2006,3,2006,2,05,31
2006-05-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,31839.567,42612.414284,74451.981284,4,2006,3,2006,2,05,31
2006-05-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,5,2006,3,2006,2,05,31
2006-05-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4771094.23633817,3492648.26785994,8263740.52221951,6,2006,3,2006,2,05,31
2006-05-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,71.33291876,0,71.33291876,7,2006,3,2006,2,05,31
2006-05-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4771164.56925693,3492648.26785994,8263811.85513827,8,2006,3,2006,2,05,31
2006-05-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8965000,9,2006,3,2006,2,05,31
2006-05-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,701188.144861728,10,2006,3,2006,2,05,31
2006-04-30,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,71.33291876,0,71.33291876,7,2006,3,2006,2,04,30
2006-04-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8965000,9,2006,3,2006,2,04,30
2006-04-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,702282.157056816,10,2006,3,2006,2,04,30
2006-04-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4783024.45869057,3479623.00033386,8262646.51002442,6,2006,3,2006,2,04,30
2006-04-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4783094.79160933,3479623.00033386,8262717.84294318,8,2006,3,2006,2,04,30
2006-04-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,32330.902638337,42146.21034397,74477.112982307,4,2006,3,2006,2,04,30
2006-04-30,Debt Subject to Limit,Public Debt Outstanding,null,4819948.5970565,3535769.22067783,8355717.86873433,1,2006,3,2006,2,04,30
2006-04-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,507.2357276,0,507.2357276,2,2006,3,2006,2,04,30
2006-04-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Repurchase Agreements,4087,0,4087,3,2006,3,2006,2,04,30
2006-04-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,5,2006,3,2006,2,04,30
2006-03-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Repurchase Agreements,1025.665,0,1025.665,3,2006,2,2006,1,03,31
2006-03-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,5,2006,2,2006,1,03,31
2006-03-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,68.941,0,68.941,7,2006,2,2006,1,03,31
2006-03-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8965000,9,2006,2,2006,1,03,31
2006-03-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,683548.914115379,10,2006,2,2006,1,03,31
2006-03-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,33171.77102121,41069.53597879,74241.307,4,2006,2,2006,1,03,31
2006-03-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4837779.64171174,3443602.45217288,8281382.14488462,6,2006,2,2006,1,03,31
2006-03-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4837848.58271174,3443602.45217288,8281451.08588462,8,2006,2,2006,1,03,31
2006-03-31,Debt Subject to Limit,Public Debt Outstanding,null,4872484.61709455,3498671.99815167,8371155.66624622,1,2006,2,2006,1,03,31
2006-03-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,507.5393616,0,507.5393616,2,2006,2,2006,1,03,31
2006-02-28,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,32201.8663883,39269.7856117,71471.652,3,2006,2,2006,1,02,28
2006-02-28,Debt Subject to Limit,Public Debt Outstanding,null,4771117.34118841,3498768.94806578,8269886.34025419,1,2006,2,2006,1,02,28
2006-02-28,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,507.7941436,0,507.7941436,2,2006,2,2006,1,02,28
2006-02-28,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2006,2,2006,1,02,28
2006-02-28,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,68.941,0,68.941,6,2006,2,2006,1,02,28
2006-02-28,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2006,2,2006,1,02,28
2006-02-28,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,25.1748894089833,9,2006,2,2006,1,02,28
2006-02-28,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4738406.68065651,3445499.15245408,8183905.88411059,5,2006,2,2006,1,02,28
2006-02-28,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4738475.62165651,3445499.15245408,8183974.82511059,7,2006,2,2006,1,02,28
2006-01-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,51709.6046080953,9,2006,2,2006,1,01,31
2006-01-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4692504.15368102,3439786.19071088,8132290.3953919,7,2006,2,2006,1,01,31
2006-01-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4692435.21268102,3439786.19071088,8132221.45439191,5,2006,2,2006,1,01,31
2006-01-31,Debt Subject to Limit,Public Debt Outstanding,null,4724636.94758454,3471432.79950296,8196069.7980875,1,2006,2,2006,1,01,31
2006-01-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,508.0846956,0,508.0846956,2,2006,2,2006,1,01,31
2006-01-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2006,2,2006,1,01,31
2006-01-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,68.941,0,68.941,6,2006,2,2006,1,01,31
2006-01-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2006,2,2006,1,01,31
2006-01-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,31694.65020792,17646.59879208,49341.249,3,2006,2,2006,1,01,31
2005-12-31,Debt Subject to Limit,Public Debt Outstanding,null,4714820.59650445,3455592.44588186,8170414.33238631,1,2006,1,2005,4,12,31
2005-12-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2006,1,2005,4,12,31
2005-12-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,508.363,0,508.363,2,2006,1,2005,4,12,31
2005-12-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,31747.792,17287.838,49035.63,3,2006,1,2005,4,12,31
2005-12-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2006,1,2005,4,12,31
2005-12-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4682565.44150445,3424303.59788186,8106870.32938631,5,2006,1,2005,4,12,31
2005-12-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,149.708,0,149.708,6,2006,1,2005,4,12,31
2005-12-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4682715.14950445,3424303.59788186,8107019.03738631,7,2006,1,2005,4,12,31
2005-12-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,76980.9626136888,9,2006,1,2005,4,12,31
2005-11-30,Debt Subject to Limit,Public Debt Outstanding,null,4709402.98567194,3382919.44709447,8092321.54676641,1,2006,1,2005,4,11,30
2005-11-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,508.637,0,508.637,2,2006,1,2005,4,11,30
2005-11-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,31213.500066,17826.651217,49040.151283,3,2006,1,2005,4,11,30
2005-11-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2006,1,2005,4,11,30
2005-11-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4677681.84860594,3351092.78587747,8028772.74848341,5,2006,1,2005,4,11,30
2005-11-30,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,145.300489,0,145.300489,6,2006,1,2005,4,11,30
2005-11-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4677826.14909494,3351092.78587747,8028918.04897241,7,2006,1,2005,4,11,30
2005-11-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2006,1,2005,4,11,30
2005-11-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,155080.951027591,9,2006,1,2005,4,11,30
2005-10-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2006,1,2005,4,10,31
2005-10-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,219217.776251347,9,2006,1,2005,4,10,31
2005-10-31,Debt Subject to Limit,Public Debt Outstanding,null,4650515.77659046,3376607.05897519,8027122.94956565,1,2006,1,2005,4,10,31
2005-10-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,508.929437,0,508.929437,2,2006,1,2005,4,10,31
2005-10-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,30947.470613,17018.521849,47965.992462,3,2006,1,2005,4,10,31
2005-10-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2006,1,2005,4,10,31
2005-10-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4619060.37654046,3345588.52712619,7964648.01766665,5,2006,1,2005,4,10,31
2005-10-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,133.206082,0,133.206082,6,2006,1,2005,4,10,31
2005-10-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4619192.58262246,3345588.52712619,7964782.22374865,7,2006,1,2005,4,10,31
2005-09-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2005,4,2005,3,09,30
2005-09-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,312959.73304024,9,2005,4,2005,3,09,30
2005-09-30,Debt Subject to Limit,Public Debt Outstanding,null,4601239.25179304,3331471.34307372,7932709.70886676,1,2005,4,2005,3,09,30
2005-09-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,509.206907,0,509.206907,2,2005,4,2005,3,09,30
2005-09-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,30788.312,16501.602,47289.914,3,2005,4,2005,3,09,30
2005-09-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2005,4,2005,3,09,30
2005-09-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4569940.73288604,3300968.73107372,7870910.57795976,5,2005,4,2005,3,09,30
2005-09-30,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,129.689,0,129.689,6,2005,4,2005,3,09,30
2005-09-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4570071.42188604,3300968.73107372,7871040.26695976,7,2005,4,2005,3,09,30
2005-08-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2005,4,2005,3,08,31
2005-08-31,Debt Subject to Limit,Public Debt Outstanding,null,4614278.81175295,3312654.29861051,7926932.51936346,1,2005,4,2005,3,08,31
2005-08-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,509.512919,0,509.512919,2,2005,4,2005,3,08,31
2005-08-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,30198.225,13958.167,44156.392,3,2005,4,2005,3,08,31
2005-08-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2005,4,2005,3,08,31
2005-08-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4583572.07383395,3284696.12161051,7868266.60444446,5,2005,4,2005,3,08,31
2005-08-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,127.12244487,0,127.12244487,6,2005,4,2005,3,08,31
2005-08-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4583699.19627882,3284696.12161051,7868394.72688933,7,2005,4,2005,3,08,31
2005-08-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,315605.273110669,9,2005,4,2005,3,08,31
2005-07-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2005,4,2005,3,07,31
2005-07-31,Debt Subject to Limit,Public Debt Outstanding,null,4580784.36959972,3306833.73190063,7887618.11150035,1,2005,4,2005,3,07,31
2005-07-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,509.775298,0,509.775298,2,2005,4,2005,3,07,31
2005-07-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,30097.019522,14108.42858,44205.448102,3,2005,4,2005,3,07,31
2005-07-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2005,4,2005,3,07,31
2005-07-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4550176.57477972,3278725.29332063,7828901.87810035,5,2005,4,2005,3,07,31
2005-07-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,127.12244487,0,127.12244487,6,2005,4,2005,3,07,31
2005-07-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4550303.69722459,3278725.29332063,7829029.00054522,7,2005,4,2005,3,07,31
2005-07-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,354970.999454781,9,2005,4,2005,3,07,31
2005-06-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4497213.93245009,3280913.59908074,7778128.00853083,7,2005,3,2005,2,06,30
2005-06-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,405871.991469171,9,2005,3,2005,2,06,30
2005-06-30,Debt Subject to Limit,Public Debt Outstanding,null,4527696.71965302,3308799.13232822,7836496.32898124,1,2005,3,2005,2,06,30
2005-06-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,510.07618763,0,510.07618763,2,2005,3,2005,2,06,30
2005-06-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,30099.83346017,13884.52324748,43984.35670765,3,2005,3,2005,2,06,30
2005-06-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2005,3,2005,2,06,30
2005-06-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4497086.81000522,3280913.59908074,7778000.88608596,5,2005,3,2005,2,06,30
2005-06-30,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,127.12244487,0,127.12244487,6,2005,3,2005,2,06,30
2005-06-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2005,3,2005,2,06,30
2005-05-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2005,3,2005,2,05,31
2005-05-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,466425.83041899,9,2005,3,2005,2,05,31
2005-05-31,Debt Subject to Limit,Public Debt Outstanding,null,4542377.67983611,3235501.6537449,7777880.34358101,1,2005,3,2005,2,05,31
